engine,model,block_size,input_len,output_len,avg,p10,p25,p50,p75,p90,p99
python,Qwen/Qwen2.5-7B-Instruct,32,256,256,5.5085216706618665,5.505060235783458,5.506825936026871,5.509286947548389,5.51083758007735,5.511329117976129,5.512151400353759
python,Qwen/Qwen2.5-7B-Instruct,32,256,512,10.91276069569091,10.908496827632188,10.909969460219145,10.91261319257319,10.91519042570144,10.916884605027736,10.917708208486438
python,Qwen/Qwen2.5-7B-Instruct,32,256,1024,21.850479754184683,21.847499446943402,21.84880419028923,21.850663457997143,21.852056009694934,21.853281209804116,21.85581617735326
python,Qwen/Qwen2.5-7B-Instruct,32,512,128,2.985435920767486,2.9829823261126878,2.983551077079028,2.984382367692888,2.986603450961411,2.9905497981235385,2.9924703180603682
python,Qwen/Qwen2.5-7B-Instruct,32,512,256,5.697635087184608,5.6897401686757805,5.693485059775412,5.697406001389027,5.701003585010767,5.7056729143485425,5.710571154523641
python,Qwen/Qwen2.5-7B-Instruct,32,512,512,11.145765681316455,11.136978361569344,11.140598899684846,11.145807643420994,11.149771390948445,11.155791334062815,11.157274877093732
python,Qwen/Qwen2.5-7B-Instruct,32,512,1024,22.168074756736555,22.16079009026289,22.163463158532977,22.16804456617683,22.17235204204917,22.176240370050074,22.177723583709447
python,Qwen/Qwen2.5-7B-Instruct,32,1024,128,3.3557197586322824,3.3471763737499716,3.349383414257318,3.358309547416866,3.359595912974328,3.3617513285949827,3.366894098576158
python,Qwen/Qwen2.5-7B-Instruct,32,1024,256,6.114804840708772,6.107994904927909,6.111312341876328,6.115249598398805,6.117198703344911,6.119772980734706,6.126215572655201
python,Qwen/Qwen2.5-7B-Instruct,32,1024,512,11.646619666057328,11.634416268579661,11.638390556909144,11.644690654240549,11.655055900570005,11.659216330945492,11.666553269345313
python,Qwen/Qwen2.5-7B-Instruct,32,1024,1024,22.834147041290997,22.822895199991763,22.82600600644946,22.83149146195501,22.841793647035956,22.846226448379458,22.85527724755928
